timestamp,d_meas,theta_meas,d_true,theta_true,d_err,theta_err
220.7,4.280702402037248,-0.03580219576659237,4.324420038350317,-0.037053634299044416,-0.04371763631306891,0.0012514385324520483
220.7,4.280702402037248,-0.03580219576659237,4.324422437300719,-0.03705261215877642,-0.04372003526347168,0.0012504163921840533
220.7,4.350877851250973,-0.03580219576659237,4.324424398976384,-0.037051646398129676,0.026453452274589395,0.0012494506315373077
220.7,4.280702402037248,-0.03580219576659237,4.324425598640063,-0.0370501477248688,-0.04372319660281487,0.0012479519582764345
220.8,4.280702402037248,-0.03580219576659237,4.324421389026454,-0.037049626728662584,-0.043718986989206066,0.001247430962070216
220.8,4.280702402037248,-0.03580219576659237,4.324415950462939,-0.037049705212485906,-0.04371354842569097,0.0012475094458935382
220.9,4.280702402037248,-0.03580219576659237,4.324396697734152,-0.03705077172916618,-0.04369429569690464,0.001248575962573814
220.9,4.350877851250973,-0.03580219576659237,4.324378705916122,-0.037052925529512726,0.026499145334851093,0.0012507297629203579
221.0,4.280702402037248,-0.03580219576659237,4.324367480456424,-0.03705463629099668,-0.043665078419175885,0.0012524405244043121
221.1,4.280702402037248,-0.03580219576659237,4.324343518054008,-0.037054423098236464,-0.043641116016760684,0.0012522273316440957
221.1,4.280702402037248,-0.03580219576659237,4.324343870259538,-0.037054083918980726,-0.043641468222290314,0.0012518881523883585
221.1,4.280702402037248,-0.03580219576659237,4.32434554049503,-0.03705296291373475,-0.04364313845778245,0.0012507671471423815
221.3,4.280702402037248,-0.03580219576659237,4.324386984818658,-0.03703702170573829,-0.04368458278141052,0.0012348259391459226
221.3,4.280702402037248,-0.03580219576659237,4.324389413062313,-0.03703604757856761,-0.04368701102506556,0.001233851811975245
221.4,4.350877851250973,-0.03580219576659237,4.3243967541852735,-0.03703125070185911,0.0264810970656999,0.0012290549352667393
221.5,4.280702402037248,-0.03580219576659237,4.324394422979725,-0.03703083061885656,-0.04369202094247715,0.001228634852264189
221.5,4.280702402037248,-0.03580219576659237,4.324382759432708,-0.037031068047519565,-0.04368035739546006,0.001228872280927197
221.6,4.280702402037248,-0.03580219576659237,4.3243531757329,-0.03703405909257641,-0.043650773695651957,0.001231863325984045
221.6,4.350877851250973,-0.03580219576659237,4.324345861826687,-0.03703503389609322,0.026531989424286806,0.0012328381295008545
221.7,4.280702402037248,-0.03580219576659237,4.32434073381899,-0.03703566956451857,-0.043638331781742146,0.001233473797926203
221.8,4.280702402037248,-0.03580219576659237,4.324316669767469,-0.037035581267814394,-0.043614267730220924,0.0012333855012220257
221.9,4.280702402037248,-0.03580219576659237,4.324322358083042,-0.03703246457830483,-0.04361995604579416,0.0012302688117124608
221.9,4.280702402037248,-0.03580219576659237,4.324324599529405,-0.03703164305334528,-0.0436221974921569,0.0012294472867529146
221.9,4.280702402037248,-0.03580219576659237,4.324337750232679,-0.03702743352450489,-0.04363534819543169,0.0012252377579125215
222.0,4.280702402037248,-0.03580219576659237,4.324355398498266,-0.03701981354667379,-0.04365299646101839,0.0012176177800814203
222.0,4.280702402037248,-0.03580219576659237,4.3243647505599,-0.037015310202537,-0.04366234852265194,0.0012131144359446289
222.1,4.280702402037248,-0.03580219576659237,4.324369349454473,-0.037012805711884186,-0.04366694741722554,0.0012106099452918184
222.2,4.280702402037248,-0.03580219576659237,4.324363203078976,-0.03701171395589894,-0.04366080104172809,0.0012095181893065701
222.2,4.212754744862053,-0.03580219576659237,4.324357927552587,-0.03701180455176707,-0.11160318269053349,0.001209608785174704
222.2,4.280702402037248,-0.03580219576659237,4.324351296971237,-0.03701210803372772,-0.04364889493398927,0.001209912267135349
